Bird,State,Count,Score
Pica hudsonia,CA-AB,255731,0.093427
Leucophaeus pipixcan,CA-AB,66081,0.065300
Spizella pallida,CA-AB,61460,0.056657
Perdix perdix,CA-AB,12219,0.041267
Bombycilla garrulus,CA-AB,25466,0.039864
Poecile hudsonicus,CA-AB,26129,0.037531
Buteo swainsoni,CA-AB,42894,0.033866
Corvus corax,CA-AB,171568,0.026008
Ammospiza leconteii,CA-AB,8236,0.025391
Podiceps grisegena,CA-AB,30463,0.024192
Perisoreus canadensis,CA-AB,21425,0.023282
Bucephala clangula,CA-AB,82530,0.023183
Xanthocephalus xanthocephalus,CA-AB,32356,0.022142
Loxia leucoptera,CA-AB,14861,0.021956
Larus californicus,CA-AB,33337,0.020344
Picoides dorsalis,CA-AB,5674,0.019483
Podiceps nigricollis,CA-AB,23193,0.018625
Pinicola enucleator,CA-AB,16662,0.018525
Empidonax minimus,CA-AB,38485,0.017874
Aythya affinis,CA-AB,57293,0.017511
Phalaropus tricolor,CA-AB,17889,0.017396
Chlidonias niger,CA-AB,17438,0.017216
Mareca americana,CA-AB,67289,0.016691
Acanthis flammea,CA-AB,28864,0.016534
Sitta canadensis,CA-AB,100144,0.016127
Aythya americana,CA-AB,39138,0.015668
Recurvirostra americana,CA-AB,24602,0.015607
Anthus spragueii,CA-AB,3079,0.015268
Sialia currucoides,CA-AB,17212,0.014882
Porzana carolina,CA-AB,23901,0.014572
Aythya valisineria,CA-AB,25495,0.014393
Limosa fedoa,CA-AB,13761,0.013738
Spatula discors,CA-AB,53614,0.013568
Centronyx bairdii,CA-AB,1611,0.013558
Spatula clypeata,CA-AB,63550,0.013533
Poecile atricapillus,CA-AB,226018,0.013418
Falco columbarius,CA-AB,31234,0.013191
Gallinago delicata,CA-AB,32830,0.013020
Calcarius ornatus,CA-AB,3113,0.012277
Melospiza lincolnii,CA-AB,32336,0.011542
Accipiter gentilis,CA-AB,5513,0.011471
Leiothlypis peregrina,CA-AB,24637,0.011172
Spinus pinus,CA-AB,55649,0.010792
Passerculus sandwichensis,CA-AB,56696,0.010691
Fulica americana,CA-AB,70378,0.010585
Anas acuta,CA-AB,35852,0.010377
Euphagus cyanocephalus,CA-AB,26473,0.010301
Buteo lagopus,CA-AB,15229,0.010227
Mergus merganser,CA-AB,50892,0.010213
Pooecetes gramineus,CA-AB,19069,0.010087
Anas platyrhynchos,CA-AB,191029,0.009878
Nucifraga columbiana,CA-AB,7775,0.009872
Sturnella neglecta,CA-AB,31251,0.009507
Tympanuchus phasianellus,CA-AB,2703,0.009506
Bonasa umbellus,CA-AB,14628,0.009438
Spatula cyanoptera,CA-AB,16280,0.009278
Poecile gambeli,CA-AB,20640,0.009184
Anatinae sp.,CA-AB,12113,0.009181
Lagopus leucura,CA-AB,772,0.008599
Branta canadensis,CA-AB,186670,0.008462
Oxyura jamaicensis,CA-AB,35155,0.008429
Cinclus mexicanus,CA-AB,5478,0.008418
Buteo regalis,CA-AB,4631,0.008360
Pelecanus erythrorhynchos,CA-AB,26764,0.008265
Contopus sordidulus,CA-AB,17955,0.008250
Bucephala islandica,CA-AB,8894,0.008216
Bucephala albeola,CA-AB,57432,0.008199
Mareca strepera,CA-AB,46729,0.008011
Cygnus columbianus,CA-AB,12510,0.007994
Lanius borealis,CA-AB,7872,0.007593
Coturnicops noveboracensis,CA-AB,947,0.007469
Bubo virginianus,CA-AB,20655,0.007365
Aechmophorus occidentalis,CA-AB,12746,0.007343
Empidonax alnorum,CA-AB,10551,0.006976
Falco mexicanus,CA-AB,4683,0.006972
Himantopus mexicanus,CA-AB,16464,0.006947
Canachites canadensis,CA-AB,1851,0.006879
Setophaga petechia,CA-AB,64362,0.006734
Phasianus colchicus,CA-AB,15419,0.006711
Ammospiza nelsoni,CA-AB,2858,0.006660
Acanthis hornemanni,CA-AB,2656,0.006627
Bubo scandiacus,CA-AB,6522,0.006531
Picoides arcticus,CA-AB,2187,0.006187
Calidris bairdii,CA-AB,5994,0.005908
Anas crecca,CA-AB,37805,0.005844
Anser albifrons,CA-AB,8142,0.005792
Rhynchophanes mccownii,CA-AB,997,0.005753
Plegadis chihi,CA-AB,9251,0.005749
Oporornis agilis,CA-AB,1460,0.005732
Actitis macularius,CA-AB,34677,0.005700
Podiceps auritus,CA-AB,17916,0.005640
Cygnus buccinator,CA-AB,12136,0.005608
Catharus ustulatus,CA-AB,24852,0.005473
Passer domesticus,CA-AB,122567,0.005423
Leucosticte tephrocotis,CA-AB,1775,0.005069
Aquila chrysaetos,CA-AB,6175,0.005056
Riparia riparia,CA-AB,13113,0.004996
Colaptes auratus,CA-AB,114739,0.004987
Sphyrapicus nuchalis,CA-AB,4443,0.004877
Tringa flavipes,CA-AB,21965,0.004774
Tachycineta bicolor,CA-AB,72811,0.004733
Myadestes townsendi,CA-AB,6605,0.004432
Columba livia,CA-AB,69786,0.004340
Coccothraustes vespertinus,CA-AB,10123,0.004290
Tringa solitaria,CA-AB,11973,0.004078
Aegolius acadicus,CA-AB,2321,0.003928
Glaucidium gnoma,CA-AB,1572,0.003887
Limnodromus scolopaceus,CA-AB,8077,0.003830
Troglodytes aedon,CA-AB,49752,0.003747
Tetraoninae sp.,CA-AB,118,0.003694
Acanthis sp.,CA-AB,151,0.003656
Tringa semipalmata,CA-AB,16034,0.003641
Circus hudsonius,CA-AB,32188,0.003629
Bombycilla cedrorum,CA-AB,55970,0.003586
Larus delawarensis,CA-AB,84626,0.003439
Asio flammeus,CA-AB,2979,0.003312
Aythya collaris,CA-AB,27909,0.003203
Plectrophenax nivalis,CA-AB,6433,0.003171
Phalaropus lobatus,CA-AB,3537,0.003061
Dendragapus obscurus,CA-AB,715,0.003060
Selasphorus calliope,CA-AB,2483,0.003033
Histrionicus histrionicus,CA-AB,4392,0.002931
Petrochelidon pyrrhonota,CA-AB,17231,0.002705
Calidris himantopus,CA-AB,3981,0.002639
Contopus cooperi,CA-AB,4602,0.002615
Ixoreus naevius,CA-AB,6070,0.002549
Asio otus,CA-AB,1070,0.002467
Piranga ludoviciana,CA-AB,9575,0.002343
Dryobates villosus,CA-AB,50501,0.002305
Geothlypis philadelphia,CA-AB,3337,0.002290
Cardellina pusilla,CA-AB,14058,0.002288
Limosa haemastica,CA-AB,1490,0.002272
Turdus migratorius,CA-AB,181191,0.002265
Numenius americanus,CA-AB,3320,0.002251
Larus sp.,CA-AB,2748,0.002165
Spizella sp.,CA-AB,375,0.002156
Passerellidae sp. (sparrow sp.),CA-AB,4202,0.002150
Parkesia noveboracensis,CA-AB,9923,0.002140
Calcarius lapponicus,CA-AB,3143,0.002039
Anser caerulescens,CA-AB,9491,0.001825
Chroicocephalus philadelphia,CA-AB,10954,0.001770
Loxia curvirostra,CA-AB,5168,0.001754
Poecile sp.,CA-AB,596,0.001735
Leiothlypis celata,CA-AB,16557,0.001727
Loxia sp.,CA-AB,91,0.001714
Vireo gilvus,CA-AB,23184,0.001703
Empidonax oberholseri,CA-AB,2256,0.001637
Bartramia longicauda,CA-AB,2032,0.001625
Anatidae sp. (teal sp.),CA-AB,351,0.001625
Calidris melanotos,CA-AB,6823,0.001613
Eremophila alpestris,CA-AB,14141,0.001600
Tyrannus tyrannus,CA-AB,28653,0.001510
Gavia immer,CA-AB,19860,0.001341
Zonotrichia leucophrys,CA-AB,31924,0.001329
Vireo philadelphicus,CA-AB,2719,0.001304
Setophaga townsendi,CA-AB,3925,0.001272
Tringa melanoleuca,CA-AB,19402,0.001272
Mareca penelope,CA-AB,1652,0.001252
Corvus brachyrhynchos,CA-AB,161503,0.001252
Dryobates pubescens,CA-AB,112307,0.001213
Charadriiformes sp.,CA-AB,1241,0.001167
Setophaga coronata,CA-AB,65696,0.001165
Cypseloides niger,CA-AB,414,0.001148
Haliaeetus leucocephalus,CA-AB,45552,0.001082
Aegolius funereus,CA-AB,199,0.001000
Accipitridae sp. (hawk sp.),CA-AB,1615,0.000974
Falco sp.,CA-AB,353,0.000943
Geothlypis tolmiei,CA-AB,3003,0.000881
Anthus rubescens,CA-AB,6757,0.000737
Sterna forsteri,CA-AB,10252,0.000656
Strigiformes sp.,CA-AB,169,0.000651
Picidae sp.,CA-AB,1222,0.000632
Phalaropus sp.,CA-AB,118,0.000625
Xema sabini,CA-AB,527,0.000545
Charadrius vociferus,CA-AB,54331,0.000518
Tringa sp.,CA-AB,19,0.000512
Accipiter striatus,CA-AB,11030,0.000487
Buteo jamaicensis,CA-AB,64973,0.000473
Buteo sp.,CA-AB,1037,0.000453
Vireo sp.,CA-AB,247,0.000382
Zonotrichia albicollis,CA-AB,52361,0.000380
Molothrus ater,CA-AB,47505,0.000337
Sterna hirundo,CA-AB,6226,0.000314
Spizella passerina,CA-AB,51926,0.000263
Calamospiza melanocorys,CA-AB,1056,0.000262
Calidris pusilla,CA-AB,7408,0.000257
Sitta sp.,CA-AB,72,0.000172
Tyrannus verticalis,CA-AB,7287,0.000063
Anser rossii,CA-AB,1061,0.000023
Lanius sp.,CA-AB,4,0.000019
Botaurus lentiginosus,CA-AB,2763,0.000017
Agelaius phoeniceus,CA-AB,108519,0.000000
Cyanocitta cristata,CA-AB,91499,0.000000
Sturnus vulgaris,CA-AB,86227,0.000000
Haemorhous mexicanus,CA-AB,69315,0.000000
Junco hyemalis,CA-AB,63920,0.000000
Sitta carolinensis,CA-AB,63773,0.000000
Melospiza melodia,CA-AB,56202,0.000000
Spinus tristis,CA-AB,45539,0.000000
Nannopterum auritum,CA-AB,33988,0.000000
Hirundo rustica,CA-AB,33950,0.000000
Ardea herodias,CA-AB,32551,0.000000
Corthylio calendula,CA-AB,31692,0.000000
Quiscalus quiscula,CA-AB,29719,0.000000
Zenaida macroura,CA-AB,23504,0.000000
Dryocopus pileatus,CA-AB,23426,0.000000
Pandion haliaetus,CA-AB,23023,0.000000
Vireo olivaceus,CA-AB,22045,0.000000
Dumetella carolinensis,CA-AB,21787,0.000000
Geothlypis trichas,CA-AB,20843,0.000000
Megaceryle alcyon,CA-AB,16885,0.000000
Falco sparverius,CA-AB,16117,0.000000
Icterus galbula,CA-AB,15514,0.000000
Podilymbus podiceps,CA-AB,14526,0.000000
Regulus satrapa,CA-AB,14407,0.000000
Sphyrapicus varius,CA-AB,13826,0.000000
Lophodytes cucullatus,CA-AB,13537,0.000000
Larus argentatus,CA-AB,13243,0.000000
Spizelloides arborea,CA-AB,12874,0.000000
Seiurus aurocapilla,CA-AB,12805,0.000000
Streptopelia decaocto,CA-AB,12724,0.000000
Setophaga ruticilla,CA-AB,12326,0.000000
Pheucticus ludovicianus,CA-AB,12138,0.000000
Haemorhous purpureus,CA-AB,11357,0.000000
Aix sponsa,CA-AB,10869,0.000000
Catharus guttatus,CA-AB,10667,0.000000
Accipiter cooperii,CA-AB,10592,0.000000
Stelgidopteryx serripennis,CA-AB,10522,0.000000
Certhia americana,CA-AB,9542,0.000000
Cistothorus palustris,CA-AB,8769,0.000000
Sayornis phoebe,CA-AB,8736,0.000000
Antigone canadensis,CA-AB,8071,0.000000
Tachycineta thalassina,CA-AB,7096,0.000000
Nycticorax nycticorax,CA-AB,6469,0.000000
Archilochus colubris,CA-AB,6309,0.000000
Calidris minutilla,CA-AB,6008,0.000000
Melospiza georgiana,CA-AB,6007,0.000000
Setophaga magnolia,CA-AB,5861,0.000000
Mniotilta varia,CA-AB,5845,0.000000
Cathartes aura,CA-AB,5474,0.000000
Progne subis,CA-AB,5354,0.000000
Selasphorus rufus,CA-AB,5314,0.000000
Aythya marila,CA-AB,5110,0.000000
Setophaga striata,CA-AB,5066,0.000000
Vireo solitarius,CA-AB,4624,0.000000
Chordeiles minor,CA-AB,4450,0.000000
Pluvialis squatarola,CA-AB,4412,0.000000
Toxostoma rufum,CA-AB,4241,0.000000
Pipilo maculatus,CA-AB,4178,0.000000
Catharus fuscescens,CA-AB,3648,0.000000
Charadrius semipalmatus,CA-AB,3620,0.000000
Setophaga palmarum,CA-AB,3436,0.000000
Falco peregrinus,CA-AB,3429,0.000000
Troglodytes hiemalis,CA-AB,3230,0.000000
Sayornis saya,CA-AB,3224,0.000000
Mergus serrator,CA-AB,3205,0.000000
Buteo platypterus,CA-AB,3167,0.000000
Lanius ludovicianus,CA-AB,3099,0.000000
Melanitta deglandi,CA-AB,2939,0.000000
Setophaga tigrina,CA-AB,2828,0.000000
Branta hutchinsii,CA-AB,2707,0.000000
Passerella iliaca,CA-AB,2698,0.000000
Cardellina canadensis,CA-AB,2657,0.000000
Cyanocitta stelleri,CA-AB,2580,0.000000
Euphagus carolinus,CA-AB,2556,0.000000
Hirundinidae sp.,CA-AB,2415,0.000000
Chondestes grammacus,CA-AB,2313,0.000000
Melanitta perspicillata,CA-AB,2147,0.000000
Troglodytes pacificus,CA-AB,2104,0.000000
Salpinctes obsoletus,CA-AB,2037,0.000000
Empidonax traillii,CA-AB,2004,0.000000
Setophaga castanea,CA-AB,1941,0.000000
Calidris alba,CA-AB,1925,0.000000
Dolichonyx oryzivorus,CA-AB,1825,0.000000
Passeriformes sp.,CA-AB,1772,0.000000
Hydroprogne caspia,CA-AB,1702,0.000000
Empidonax sp.,CA-AB,1564,0.000000
Setophaga virens,CA-AB,1526,0.000000
Limnodromus griseus,CA-AB,1494,0.000000
Haemorhous cassinii,CA-AB,1462,0.000000
Pheucticus melanocephalus,CA-AB,1450,0.000000
Zonotrichia querula,CA-AB,1422,0.000000
Passerina amoena,CA-AB,1394,0.000000
Icteridae sp.,CA-AB,1347,0.000000
Cistothorus stellaris,CA-AB,1335,0.000000
Strix varia,CA-AB,1275,0.000000
Vireo cassinii,CA-AB,1244,0.000000
Spizella breweri,CA-AB,1229,0.000000
Empidonax difficilis,CA-AB,1123,0.000000
Calidris sp. (peep sp.),CA-AB,1095,0.000000
Clangula hyemalis,CA-AB,1065,0.000000
Pluvialis dominica,CA-AB,1057,0.000000
Parulidae sp.,CA-AB,1043,0.000000
Setophaga fusca,CA-AB,1003,0.000000
Empidonax flaviventris,CA-AB,964,0.000000
Setophaga pensylvanica,CA-AB,896,0.000000
Leiothlypis ruficapilla,CA-AB,874,0.000000
Larus glaucoides,CA-AB,821,0.000000
Ammodramus savannarum,CA-AB,768,0.000000
Meleagris gallopavo,CA-AB,722,0.000000
Accipiter sp.,CA-AB,716,0.000000
Larus brachyrhynchus,CA-AB,703,0.000000
Ardea alba,CA-AB,642,0.000000
Larus hyperboreus,CA-AB,622,0.000000
Rallus limicola,CA-AB,606,0.000000
Larus fuscus,CA-AB,589,0.000000
Empidonax hammondii,CA-AB,580,0.000000
Myiarchus crinitus,CA-AB,574,0.000000
Calidris fuscicollis,CA-AB,564,0.000000
Icteria virens,CA-AB,550,0.000000
Gavia pacifica,CA-AB,536,0.000000
Calidris canutus,CA-AB,493,0.000000
Calidris alpina,CA-AB,455,0.000000
Numenius phaeopus,CA-AB,455,0.000000
Arenaria interpres,CA-AB,413,0.000000
Aechmophorus clarkii,CA-AB,402,0.000000
Zonotrichia atricapilla,CA-AB,396,0.000000
Calidris mauri,CA-AB,385,0.000000
Catharus minimus,CA-AB,319,0.000000
Charadrius melodus,CA-AB,275,0.000000
Calypte anna,CA-AB,274,0.000000
Mimus polyglottos,CA-AB,260,0.000000
Coccyzus erythropthalmus,CA-AB,231,0.000000
Melanerpes lewis,CA-AB,230,0.000000
Sterna paradisaea,CA-AB,223,0.000000
Calidris subruficollis,CA-AB,203,0.000000
Phalaenoptilus nuttallii,CA-AB,189,0.000000
Sialia sialis,CA-AB,185,0.000000
Grus americana,CA-AB,176,0.000000
Melanitta americana,CA-AB,168,0.000000
Icterus bullockii,CA-AB,161,0.000000
Anatidae sp. (dabbling duck sp.),CA-AB,150,0.000000
Setophaga americana,CA-AB,135,0.000000
Cardinalis cardinalis,CA-AB,123,0.000000
Rissa tridactyla,CA-AB,121,0.000000
Egretta thula,CA-AB,119,0.000000
Catharus sp.,CA-AB,118,0.000000
Setophaga caerulescens,CA-AB,109,0.000000
Stercorarius parasiticus,CA-AB,105,0.000000
Phalaropus fulicarius,CA-AB,105,0.000000
Lagopus lagopus,CA-AB,104,0.000000
Calidris pugnax,CA-AB,103,0.000000
Melanerpes carolinus,CA-AB,102,0.000000
Cygnus sp.,CA-AB,100,0.000000
Gavia sp.,CA-AB,100,0.000000
Larus glaucescens,CA-AB,99,0.000000
Quiscalus mexicanus,CA-AB,99,0.000000
Gavia adamsii,CA-AB,95,0.000000
Archilochus alexandri,CA-AB,91,0.000000
Setophaga citrina,CA-AB,90,0.000000
Aythya fuligula,CA-AB,87,0.000000
Gavia stellata,CA-AB,86,0.000000
Myiarchus cinerascens,CA-AB,76,0.000000
Sialia mexicana,CA-AB,74,0.000000
Melanitta sp.,CA-AB,69,0.000000
Melanerpes erythrocephalus,CA-AB,66,0.000000
Chaetura vauxi,CA-AB,61,0.000000
Larus schistisagus,CA-AB,61,0.000000
Fringillidae sp.,CA-AB,60,0.000000
Anas rubripes,CA-AB,57,0.000000
Hydrocoloeus minutus,CA-AB,54,0.000000
Oreoscoptes montanus,CA-AB,53,0.000000
Calidris acuminata,CA-AB,49,0.000000
Poecile rufescens,CA-AB,48,0.000000
Anser sp. (Domestic type),CA-AB,43,0.000000
Pipilo chlorurus,CA-AB,42,0.000000
Bubulcus ibis,CA-AB,41,0.000000
Alectoris chukar,CA-AB,40,0.000000
Sternula antillarum,CA-AB,36,0.000000
Tyrannidae sp.,CA-AB,36,0.000000
Podicipedidae sp.,CA-AB,34,0.000000
Branta bernicla,CA-AB,34,0.000000
Passerina cyanea,CA-AB,33,0.000000
Anatidae sp.,CA-AB,31,0.000000
Butorides virescens,CA-AB,30,0.000000
Calcarius pictus,CA-AB,30,0.000000
Calidris maritima,CA-AB,30,0.000000
Accipitridae sp. (eagle sp.),CA-AB,28,0.000000
Falco sp. (large falcon sp.),CA-AB,28,0.000000
Somateria mollissima,CA-AB,27,0.000000
Fringilla montifringilla,CA-AB,27,0.000000
Megascops asio,CA-AB,26,0.000000
Protonotaria citrea,CA-AB,25,0.000000
Polioptila caerulea,CA-AB,24,0.000000
Stercorarius longicaudus,CA-AB,24,0.000000
Corvus sp.,CA-AB,22,0.000000
Patagioenas fasciata,CA-AB,19,0.000000
Pluvialis sp.,CA-AB,18,0.000000
Pluvialis fulva,CA-AB,18,0.000000
Troglodytidae sp.,CA-AB,17,0.000000
Caracara plancus,CA-AB,17,0.000000
Zenaida asiatica,CA-AB,16,0.000000
Spiza americana,CA-AB,16,0.000000
Calypte costae,CA-AB,15,0.000000
Stercorarius pomarinus,CA-AB,15,0.000000
Calidris sp.,CA-AB,15,0.000000
Contopus virens,CA-AB,15,0.000000
Charadrius montanus,CA-AB,14,0.000000
Tringa incana,CA-AB,13,0.000000
Cygnus olor,CA-AB,13,0.000000
Geothlypis formosa,CA-AB,12,0.000000
Spizella pusilla,CA-AB,12,0.000000
Setophaga pinus,CA-AB,11,0.000000
Artemisiospiza nevadensis,CA-AB,11,0.000000
Tyrannus forficatus,CA-AB,10,0.000000
Piranga olivacea,CA-AB,10,0.000000
Sialia sp.,CA-AB,10,0.000000
Falco sp. (small falcon sp.),CA-AB,10,0.000000
Sphyrapicus sp.,CA-AB,9,0.000000
Piranga rubra,CA-AB,9,0.000000
Aythya sp.,CA-AB,9,0.000000
Charadriidae sp.,CA-AB,8,0.000000
Egretta caerulea,CA-AB,8,0.000000
Zonotrichia sp.,CA-AB,8,0.000000
Toxostoma curvirostre,CA-AB,7,0.000000
Hylocichla mustelina,CA-AB,7,0.000000
Stercorarius sp. (jaeger sp.),CA-AB,7,0.000000
Empidonax wrightii,CA-AB,6,0.000000
Aves sp.,CA-AB,6,0.000000
Pipilo erythrophthalmus,CA-AB,6,0.000000
Larus marinus,CA-AB,6,0.000000
Spinus psaltria,CA-AB,6,0.000000
Carduelis carduelis,CA-AB,6,0.000000
Setophaga nigrescens,CA-AB,5,0.000000
Synthliboramphus antiquus,CA-AB,5,0.000000
Spatula querquedula,CA-AB,5,0.000000
Scolopacidae sp. (large shorebird sp.),CA-AB,5,0.000000
Anser serrirostris,CA-AB,5,0.000000
Calidris ruficollis,CA-AB,4,0.000000
Vermivora cyanoptera,CA-AB,4,0.000000
Sphyrapicus ruber,CA-AB,4,0.000000
Somateria spectabilis,CA-AB,4,0.000000
Apodidae sp.,CA-AB,3,0.000000
Charadrius nivosus,CA-AB,3,0.000000
Chroicocephalus ridibundus,CA-AB,3,0.000000
Ardeidae sp.,CA-AB,3,0.000000
Calidris minuta,CA-AB,3,0.000000
Setophaga sp.,CA-AB,3,0.000000
Anser cygnoides (Domestic type),CA-AB,3,0.000000
Calidris virgata,CA-AB,2,0.000000
Corvidae sp. (jay sp.),CA-AB,2,0.000000
Amphispiza bilineata,CA-AB,2,0.000000
Sitta pygmaea,CA-AB,2,0.000000
Haemorhous sp.,CA-AB,2,0.000000
Vireo flavifrons,CA-AB,2,0.000000
Phalacrocoracidae sp.,CA-AB,2,0.000000
Empidonax occidentalis,CA-AB,2,0.000000
Passerina caerulea,CA-AB,2,0.000000
Lagopus sp.,CA-AB,2,0.000000
Charadrius sp.,CA-AB,2,0.000000
Passerina sp.,CA-AB,2,0.000000
Columbidae sp.,CA-AB,2,0.000000
Meleagris gallopavo (Domestic type),CA-AB,2,0.000000
Numida meleagris,CA-AB,2,0.000000
Anas platyrhynchos (Domestic type),CA-AB,2,0.000000
Psittaciformes sp. (parakeet sp.),CA-AB,2,0.000000
Colinus virginianus,CA-AB,2,0.000000
Calidris ferruginea,CA-AB,1,0.000000
Sturnella magna,CA-AB,1,0.000000
Arenaria melanocephala,CA-AB,1,0.000000
Peucaea cassinii,CA-AB,1,0.000000
Coccyzus americanus,CA-AB,1,0.000000
Sibirionetta formosa,CA-AB,1,0.000000
Numida meleagris (Domestic type),CA-AB,1,0.000000
Coragyps atratus,CA-AB,1,0.000000
Vireo griseus,CA-AB,1,0.000000
Leiothlypis luciae,CA-AB,1,0.000000
Larus sp. (white-winged gull sp.),CA-AB,1,0.000000
Vermivora chrysoptera,CA-AB,1,0.000000
Megascops kennicottii,CA-AB,1,0.000000
Grus grus,CA-AB,1,0.000000
Plegadis falcinellus,CA-AB,1,0.000000
Contopus sp.,CA-AB,1,0.000000
Larus occidentalis,CA-AB,1,0.000000
Icterus spurius,CA-AB,1,0.000000
Anser anser (Domestic type),CA-AB,1,0.000000
Catherpes mexicanus,CA-AB,1,0.000000
Aeronautes saxatalis,CA-AB,1,0.000000
Helmitheros vermivorum,CA-AB,1,0.000000
Melopsittacus undulatus (Domestic type),CA-AB,1,0.000000
Callipepla californica,CA-AB,1,0.000000
Psittacara mitratus,CA-AB,1,0.000000
Larus glaucescens,CA-BC,358285,0.136408
Poecile rufescens,CA-BC,246942,0.095603
Pipilo maculatus,CA-BC,402805,0.077740
Troglodytes pacificus,CA-BC,142805,0.077518
Haematopus bachmani,CA-BC,56989,0.072983
Larus brachyrhynchus,CA-BC,107219,0.065982
Ixoreus naevius,CA-BC,106635,0.065476
Calypte anna,CA-BC,254106,0.063268
Selasphorus rufus,CA-BC,135732,0.061646
Urile pelagicus,CA-BC,81974,0.061591
Zonotrichia atricapilla,CA-BC,132880,0.060073
Empidonax difficilis,CA-BC,68588,0.052279
Cyanocitta stelleri,CA-BC,187308,0.048093
Bucephala islandica,CA-BC,60898,0.047055
Tachycineta thalassina,CA-BC,149755,0.046472
Arenaria melanocephala,CA-BC,30903,0.044053
Callipepla californica,CA-BC,83533,0.041726
Acridotheres cristatellus,CA-BC,2271,0.041452
Brachyramphus marmoratus,CA-BC,25580,0.040598
Histrionicus histrionicus,CA-BC,50414,0.040421
Loxia curvirostra,CA-BC,68355,0.040157
Cypseloides niger,CA-BC,10387,0.039776
Empidonax hammondii,CA-BC,37178,0.039462
Spinus pinus,CA-BC,239827,0.038371
Psaltriparus minimus,CA-BC,105050,0.037393
Sphyrapicus ruber,CA-BC,40827,0.035729
Cerorhinca monocerata,CA-BC,25802,0.035446
Corvus corax,CA-BC,373270,0.035102
Cepphus columba,CA-BC,38429,0.034120
Podiceps grisegena,CA-BC,65316,0.034056
Haliaeetus leucocephalus,CA-BC,352974,0.032721
Passerella iliaca,CA-BC,114542,0.031583
Mareca americana,CA-BC,185170,0.031159
Gavia pacifica,CA-BC,29608,0.030909
Larus californicus,CA-BC,76893,0.030843
Dendragapus fuliginosus,CA-BC,9739,0.030246
Vireo cassinii,CA-BC,27236,0.030075
Setophaga townsendi,CA-BC,46198,0.029690
Thryomanes bewickii,CA-BC,131604,0.028981
Melanitta perspicillata,CA-BC,77800,0.028927
Sitta canadensis,CA-BC,264305,0.028110
Patagioenas fasciata,CA-BC,36164,0.026659
Selasphorus calliope,CA-BC,20939,0.026271
Piranga ludoviciana,CA-BC,73242,0.026011
Leiothlypis celata,CA-BC,123505,0.025699
Urile penicillatus,CA-BC,21814,0.025655
Uria aalge,CA-BC,27180,0.025626
Zonotrichia leucophrys,CA-BC,216196,0.024861
Geothlypis tolmiei,CA-BC,34162,0.024210
Mareca penelope,CA-BC,19067,0.023412
Colaptes auratus,CA-BC,476541,0.023067
Euphagus cyanocephalus,CA-BC,81220,0.022396
Calidris virgata,CA-BC,8251,0.022282
Regulus satrapa,CA-BC,148062,0.022253
Poecile gambeli,CA-BC,67733,0.021969
Bucephala albeola,CA-BC,194659,0.021550
Synthliboramphus antiquus,CA-BC,5002,0.021336
Catharus ustulatus,CA-BC,103369,0.020338
Nucifraga columbiana,CA-BC,22579,0.019849
Cinclus mexicanus,CA-BC,17991,0.019755
Sphyrapicus nuchalis,CA-BC,21460,0.019701
Mergus merganser,CA-BC,143927,0.019661
Cygnus buccinator,CA-BC,50272,0.019371
Podiceps auritus,CA-BC,71577,0.019032
Cistothorus palustris,CA-BC,84152,0.018835
Junco hyemalis,CA-BC,418987,0.018726
Glaucidium gnoma,CA-BC,8923,0.018531
Empidonax oberholseri,CA-BC,18510,0.018252
Setophaga nigrescens,CA-BC,28825,0.018079
Phalacrocoracidae sp.,CA-BC,12257,0.018021
Empidonax traillii,CA-BC,51767,0.017488
Anas crecca,CA-BC,135375,0.017393
Chaetura vauxi,CA-BC,20765,0.016847
Vireo huttoni,CA-BC,22396,0.016101
Certhia americana,CA-BC,102429,0.015989
Haemorhous purpureus,CA-BC,104024,0.015976
Pheucticus melanocephalus,CA-BC,54219,0.015863
Gavia immer,CA-BC,109178,0.015547
Motacilla citreola,CA-BC,130,0.015075
Cardellina pusilla,CA-BC,70051,0.014853
Anas acuta,CA-BC,84097,0.014812
Larus heermanni,CA-BC,13032,0.013988
Melospiza melodia,CA-BC,525552,0.013852
Aechmophorus occidentalis,CA-BC,35223,0.013691
Contopus sordidulus,CA-BC,45883,0.013599
Calidris mauri,CA-BC,32721,0.013400
Tarsiger cyanurus,CA-BC,354,0.013245
Coccothraustes vespertinus,CA-BC,37162,0.012909
Larus glaucoides,CA-BC,21774,0.012513
Perisoreus canadensis,CA-BC,21808,0.012479
Contopus cooperi,CA-BC,21780,0.012378
Bombycilla garrulus,CA-BC,14767,0.011900
Pica hudsonia,CA-BC,86246,0.011848
Lophodytes cucullatus,CA-BC,103242,0.011847
Lanius borealis,CA-BC,19096,0.011796
Bucephala clangula,CA-BC,96130,0.011583
Anas platyrhynchos,CA-BC,446363,0.011566
Falco columbarius,CA-BC,51627,0.011144
Myadestes townsendi,CA-BC,21748,0.010939
Phasianus colchicus,CA-BC,38992,0.010685
Sialia currucoides,CA-BC,23620,0.010675
Melospiza lincolnii,CA-BC,57846,0.010546
Streptopelia decaocto,CA-BC,113492,0.010529
Haemorhous cassinii,CA-BC,17826,0.010303
Alcidae sp.,CA-BC,1728,0.010145
Dendragapus obscurus,CA-BC,3020,0.010110
Melanitta deglandi,CA-BC,29920,0.010010
Sitta pygmaea,CA-BC,20531,0.009911
