Bird,State,Count,Score
Pica hudsonia,CA-AB,255731,0.075358
Leucophaeus pipixcan,CA-AB,66081,0.041952
Spizella pallida,CA-AB,61460,0.036910
Corvus corax,CA-AB,171568,0.024474
Bombycilla garrulus,CA-AB,25466,0.022963
Buteo swainsoni,CA-AB,42894,0.022640
Poecile hudsonicus,CA-AB,26129,0.022019
Perdix perdix,CA-AB,12219,0.020005
Bucephala clangula,CA-AB,82530,0.019111
Podiceps grisegena,CA-AB,30463,0.016021
Xanthocephalus xanthocephalus,CA-AB,32356,0.015101
Sitta canadensis,CA-AB,100144,0.014604
Poecile atricapillus,CA-AB,226018,0.014499
Perisoreus canadensis,CA-AB,21425,0.014391
Larus californicus,CA-AB,33337,0.014178
Aythya affinis,CA-AB,57293,0.014007
Mareca americana,CA-AB,67289,0.013895
Empidonax minimus,CA-AB,38485,0.013127
Loxia leucoptera,CA-AB,14861,0.012675
Ammospiza leconteii,CA-AB,8236,0.012494
Podiceps nigricollis,CA-AB,23193,0.012208
Aythya americana,CA-AB,39138,0.011795
Acanthis flammea,CA-AB,28864,0.011586
Spatula clypeata,CA-AB,63550,0.011473
Pinicola enucleator,CA-AB,16662,0.011324
Spatula discors,CA-AB,53614,0.011119
Phalaropus tricolor,CA-AB,17889,0.010922
Chlidonias niger,CA-AB,17438,0.010771
Recurvirostra americana,CA-AB,24602,0.010681
Anas platyrhynchos,CA-AB,191029,0.010649
Aythya valisineria,CA-AB,25495,0.010056
Porzana carolina,CA-AB,23901,0.010026
Falco columbarius,CA-AB,31234,0.009739
Gallinago delicata,CA-AB,32830,0.009729
Sialia currucoides,CA-AB,17212,0.009527
Fulica americana,CA-AB,70378,0.009435
Picoides dorsalis,CA-AB,5674,0.009321
Branta canadensis,CA-AB,186670,0.009197
Spinus pinus,CA-AB,55649,0.009178
Passerculus sandwichensis,CA-AB,56696,0.009134
Melospiza lincolnii,CA-AB,32336,0.008749
Mergus merganser,CA-AB,50892,0.008594
Limosa fedoa,CA-AB,13761,0.008507
Anas acuta,CA-AB,35852,0.008144
Leiothlypis peregrina,CA-AB,24637,0.008058
Euphagus cyanocephalus,CA-AB,26473,0.007624
Sturnella neglecta,CA-AB,31251,0.007347
Bucephala albeola,CA-AB,57432,0.007230
Pooecetes gramineus,CA-AB,19069,0.007014
Mareca strepera,CA-AB,46729,0.006815
Buteo lagopus,CA-AB,15229,0.006783
Oxyura jamaicensis,CA-AB,35155,0.006760
Anthus spragueii,CA-AB,3079,0.006705
Poecile gambeli,CA-AB,20640,0.006573
Spatula cyanoptera,CA-AB,16280,0.006326
Pelecanus erythrorhynchos,CA-AB,26764,0.006306
Bonasa umbellus,CA-AB,14628,0.006283
Setophaga petechia,CA-AB,64362,0.006174
Accipiter gentilis,CA-AB,5513,0.006041
Anatinae sp.,CA-AB,12113,0.005908
Contopus sordidulus,CA-AB,17955,0.005827
Nucifraga columbiana,CA-AB,7775,0.005736
Passer domesticus,CA-AB,122567,0.005647
Calcarius ornatus,CA-AB,3113,0.005643
Bubo virginianus,CA-AB,20655,0.005422
Centronyx bairdii,CA-AB,1611,0.005284
Cygnus columbianus,CA-AB,12510,0.005281
Colaptes auratus,CA-AB,114739,0.005160
Bucephala islandica,CA-AB,8894,0.005050
Himantopus mexicanus,CA-AB,16464,0.004930
Anas crecca,CA-AB,37805,0.004929
Aechmophorus occidentalis,CA-AB,12746,0.004925
Actitis macularius,CA-AB,34677,0.004743
Phasianus colchicus,CA-AB,15419,0.004723
Cinclus mexicanus,CA-AB,5478,0.004669
Lanius borealis,CA-AB,7872,0.004607
Tachycineta bicolor,CA-AB,72811,0.004548
Empidonax alnorum,CA-AB,10551,0.004539
Buteo regalis,CA-AB,4631,0.004483
Tympanuchus phasianellus,CA-AB,2703,0.004449
Catharus ustulatus,CA-AB,24852,0.004303
Podiceps auritus,CA-AB,17916,0.004163
Columba livia,CA-AB,69786,0.004162
Bubo scandiacus,CA-AB,6522,0.003899
Falco mexicanus,CA-AB,4683,0.003857
Cygnus buccinator,CA-AB,12136,0.003850
Plegadis chihi,CA-AB,9251,0.003737
Tringa flavipes,CA-AB,21965,0.003716
Anser albifrons,CA-AB,8142,0.003670
Riparia riparia,CA-AB,13113,0.003524
Calidris bairdii,CA-AB,5994,0.003517
Larus delawarensis,CA-AB,84626,0.003446
Troglodytes aedon,CA-AB,49752,0.003421
Ammospiza nelsoni,CA-AB,2858,0.003354
Bombycilla cedrorum,CA-AB,55970,0.003348
Acanthis hornemanni,CA-AB,2656,0.003290
Canachites canadensis,CA-AB,1851,0.003147
Lagopus leucura,CA-AB,772,0.003125
Aquila chrysaetos,CA-AB,6175,0.003088
Circus hudsonius,CA-AB,32188,0.003083
Picoides arcticus,CA-AB,2187,0.002983
Coccothraustes vespertinus,CA-AB,10123,0.002928
Coturnicops noveboracensis,CA-AB,947,0.002917
Tringa solitaria,CA-AB,11973,0.002884
Sphyrapicus nuchalis,CA-AB,4443,0.002807
Myadestes townsendi,CA-AB,6605,0.002784
Tringa semipalmata,CA-AB,16034,0.002739
Aythya collaris,CA-AB,27909,0.002676
Turdus migratorius,CA-AB,181191,0.002597
Oporornis agilis,CA-AB,1460,0.002574
Limnodromus scolopaceus,CA-AB,8077,0.002536
Leucosticte tephrocotis,CA-AB,1775,0.002417
Rhynchophanes mccownii,CA-AB,997,0.002383
Dryobates villosus,CA-AB,50501,0.002158
Petrochelidon pyrrhonota,CA-AB,17231,0.002102
Plectrophenax nivalis,CA-AB,6433,0.002050
Aegolius acadicus,CA-AB,2321,0.002049
Glaucidium gnoma,CA-AB,1572,0.001880
Asio flammeus,CA-AB,2979,0.001849
Histrionicus histrionicus,CA-AB,4392,0.001780
Phalaropus lobatus,CA-AB,3537,0.001779
Cardellina pusilla,CA-AB,14058,0.001734
Piranga ludoviciana,CA-AB,9575,0.001661
Ixoreus naevius,CA-AB,6070,0.001660
Selasphorus calliope,CA-AB,2483,0.001652
Contopus cooperi,CA-AB,4602,0.001618
Calidris himantopus,CA-AB,3981,0.001589
Parkesia noveboracensis,CA-AB,9923,0.001535
Corvus brachyrhynchos,CA-AB,161503,0.001426
Vireo gilvus,CA-AB,23184,0.001420
Leiothlypis celata,CA-AB,16557,0.001363
Geothlypis philadelphia,CA-AB,3337,0.001352
Numenius americanus,CA-AB,3320,0.001330
Passerellidae sp. (sparrow sp.),CA-AB,4202,0.001329
Anser caerulescens,CA-AB,9491,0.001310
Dendragapus obscurus,CA-AB,715,0.001308
Tyrannus tyrannus,CA-AB,28653,0.001308
Dryobates pubescens,CA-AB,112307,0.001308
Chroicocephalus philadelphia,CA-AB,10954,0.001303
Larus sp.,CA-AB,2748,0.001241
Eremophila alpestris,CA-AB,14141,0.001234
Calcarius lapponicus,CA-AB,3143,0.001202
Zonotrichia leucophrys,CA-AB,31924,0.001175
Asio otus,CA-AB,1070,0.001173
Limosa haemastica,CA-AB,1490,0.001159
Setophaga coronata,CA-AB,65696,0.001157
Loxia curvirostra,CA-AB,5168,0.001139
Calidris melanotos,CA-AB,6823,0.001103
Gavia immer,CA-AB,19860,0.001100
Acanthis sp.,CA-AB,151,0.001099
Tetraoninae sp.,CA-AB,118,0.001050
Tringa melanoleuca,CA-AB,19402,0.001040
Haliaeetus leucocephalus,CA-AB,45552,0.001017
Empidonax oberholseri,CA-AB,2256,0.000926
Bartramia longicauda,CA-AB,2032,0.000903
Spizella sp.,CA-AB,375,0.000851
Setophaga townsendi,CA-AB,3925,0.000802
Vireo philadelphicus,CA-AB,2719,0.000772
Poecile sp.,CA-AB,596,0.000768
Mareca penelope,CA-AB,1652,0.000683
Anatidae sp. (teal sp.),CA-AB,351,0.000656
Charadriiformes sp.,CA-AB,1241,0.000608
Geothlypis tolmiei,CA-AB,3003,0.000540
Accipitridae sp. (hawk sp.),CA-AB,1615,0.000536
Loxia sp.,CA-AB,91,0.000527
Anthus rubescens,CA-AB,6757,0.000517
Charadrius vociferus,CA-AB,54331,0.000505
Cypseloides niger,CA-AB,414,0.000494
Sterna forsteri,CA-AB,10252,0.000493
Buteo jamaicensis,CA-AB,64973,0.000474
Falco sp.,CA-AB,353,0.000401
Aegolius funereus,CA-AB,199,0.000382
Accipiter striatus,CA-AB,11030,0.000372
Zonotrichia albicollis,CA-AB,52361,0.000369
Picidae sp.,CA-AB,1222,0.000338
Molothrus ater,CA-AB,47505,0.000323
Xema sabini,CA-AB,527,0.000256
Spizella passerina,CA-AB,51926,0.000256
Strigiformes sp.,CA-AB,169,0.000250
Buteo sp.,CA-AB,1037,0.000239
Phalaropus sp.,CA-AB,118,0.000226
Sterna hirundo,CA-AB,6226,0.000221
Calidris pusilla,CA-AB,7408,0.000186
Vireo sp.,CA-AB,247,0.000161
Calamospiza melanocorys,CA-AB,1056,0.000141
Tringa sp.,CA-AB,19,0.000135
Sitta sp.,CA-AB,72,0.000061
Tyrannus verticalis,CA-AB,7287,0.000046
Anser rossii,CA-AB,1061,0.000013
Botaurus lentiginosus,CA-AB,2763,0.000011
Lanius sp.,CA-AB,4,0.000004
Selasphorus rufus,CA-AB,5314,-0.000009
Falco sp. (large falcon sp.),CA-AB,28,-0.000025
Meleagris gallopavo (Domestic type),CA-AB,2,-0.000030
Lagopus sp.,CA-AB,2,-0.000032
Sibirionetta formosa,CA-AB,1,-0.000041
Accipitridae sp. (eagle sp.),CA-AB,28,-0.000045
Charadriidae sp.,CA-AB,8,-0.000052
Zonotrichia sp.,CA-AB,8,-0.000057
Vireo cassinii,CA-AB,1244,-0.000059
Pluvialis sp.,CA-AB,18,-0.000061
Numida meleagris,CA-AB,2,-0.000062
Haemorhous sp.,CA-AB,2,-0.000066
Charadrius sp.,CA-AB,2,-0.000076
Grus americana,CA-AB,176,-0.000084
Fringilla montifringilla,CA-AB,27,-0.000088
Melopsittacus undulatus (Domestic type),CA-AB,1,-0.000089
Spizelloides arborea,CA-AB,12874,-0.000090
Corvidae sp. (jay sp.),CA-AB,2,-0.000092
Spatula querquedula,CA-AB,5,-0.000107
Calidris minuta,CA-AB,3,-0.000113
Calidris acuminata,CA-AB,49,-0.000115
Larus schistisagus,CA-AB,61,-0.000122
Anser serrirostris,CA-AB,5,-0.000122
Calidris pugnax,CA-AB,103,-0.000125
Podicipedidae sp.,CA-AB,34,-0.000129
Accipiter sp.,CA-AB,716,-0.000135
Grus grus,CA-AB,1,-0.000140
Larus sp. (white-winged gull sp.),CA-AB,1,-0.000143
Scolopacidae sp. (large shorebird sp.),CA-AB,5,-0.000143
Numida meleagris (Domestic type),CA-AB,1,-0.000146
Gavia adamsii,CA-AB,95,-0.000153
Setophaga sp.,CA-AB,3,-0.000157
Contopus sp.,CA-AB,1,-0.000161
Anatidae sp.,CA-AB,31,-0.000175
Psittaciformes sp. (parakeet sp.),CA-AB,2,-0.000180
Passerina sp.,CA-AB,2,-0.000186
Calidris ruficollis,CA-AB,4,-0.000191
Apodidae sp.,CA-AB,3,-0.000193
Sialia sp.,CA-AB,10,-0.000197
Sphyrapicus sp.,CA-AB,9,-0.000202
Cardellina canadensis,CA-AB,2657,-0.000212
Salpinctes obsoletus,CA-AB,2037,-0.000219
Falco sp. (small falcon sp.),CA-AB,10,-0.000234
Calidris ferruginea,CA-AB,1,-0.000235
Calidris sp.,CA-AB,15,-0.000238
Carduelis carduelis,CA-AB,6,-0.000238
Cygnus sp.,CA-AB,100,-0.000243
Ardeidae sp.,CA-AB,3,-0.000255
Aythya fuligula,CA-AB,87,-0.000266
Passeriformes sp.,CA-AB,1772,-0.000269
Corvus sp.,CA-AB,22,-0.000271
Calcarius pictus,CA-AB,30,-0.000272
Lagopus lagopus,CA-AB,104,-0.000278
Psittacara mitratus,CA-AB,1,-0.000284
Sphyrapicus varius,CA-AB,13826,-0.000302
Zonotrichia querula,CA-AB,1422,-0.000344
Charadrius montanus,CA-AB,14,-0.000345
Agelaius phoeniceus,CA-AB,108519,-0.000358
Anser cygnoides (Domestic type),CA-AB,3,-0.000368
Pluvialis dominica,CA-AB,1057,-0.000381
Empidonax flaviventris,CA-AB,964,-0.000387
Icteridae sp.,CA-AB,1347,-0.000393
Fringillidae sp.,CA-AB,60,-0.000393
Gavia sp.,CA-AB,100,-0.000415
Catharus sp.,CA-AB,118,-0.000433
Stercorarius sp. (jaeger sp.),CA-AB,7,-0.000439
Columbidae sp.,CA-AB,2,-0.000450
Cistothorus palustris,CA-AB,8769,-0.000452
Troglodytidae sp.,CA-AB,17,-0.000455
Anatidae sp. (dabbling duck sp.),CA-AB,150,-0.000461
Aythya sp.,CA-AB,9,-0.000461
Calidris subruficollis,CA-AB,203,-0.000470
Aves sp.,CA-AB,6,-0.000471
Synthliboramphus antiquus,CA-AB,5,-0.000480
Setophaga tigrina,CA-AB,2828,-0.000481
Setophaga striata,CA-AB,5066,-0.000497
Phalaenoptilus nuttallii,CA-AB,189,-0.000505
Hydrocoloeus minutus,CA-AB,54,-0.000523
Aythya marila,CA-AB,5110,-0.000531
Cistothorus stellaris,CA-AB,1335,-0.000539
Spizella breweri,CA-AB,1229,-0.000553
Anser anser (Domestic type),CA-AB,1,-0.000570
Chordeiles minor,CA-AB,4450,-0.000571
Empidonax sp.,CA-AB,1564,-0.000591
Alectoris chukar,CA-AB,40,-0.000592
Chroicocephalus ridibundus,CA-AB,3,-0.000596
Phalaropus fulicarius,CA-AB,105,-0.000602
Haemorhous cassinii,CA-AB,1462,-0.000603
Artemisiospiza nevadensis,CA-AB,11,-0.000624
Melanitta sp.,CA-AB,69,-0.000627
Corthylio calendula,CA-AB,31692,-0.000629
Stercorarius longicaudus,CA-AB,24,-0.000641
Tachycineta thalassina,CA-AB,7096,-0.000642
Calidris sp. (peep sp.),CA-AB,1095,-0.000643
Aechmophorus clarkii,CA-AB,402,-0.000663
Melanerpes lewis,CA-AB,230,-0.000679
Calidris virgata,CA-AB,2,-0.000688
Tyrannidae sp.,CA-AB,36,-0.000704
Euphagus carolinus,CA-AB,2556,-0.000713
Branta hutchinsii,CA-AB,2707,-0.000741
Stercorarius pomarinus,CA-AB,15,-0.000746
Anser sp. (Domestic type),CA-AB,43,-0.000748
Somateria spectabilis,CA-AB,4,-0.000775
Tringa incana,CA-AB,13,-0.000780
Megascops kennicottii,CA-AB,1,-0.000816
Hirundinidae sp.,CA-AB,2415,-0.000816
Melanitta deglandi,CA-AB,2939,-0.000817
Seiurus aurocapilla,CA-AB,12805,-0.000842
Sterna paradisaea,CA-AB,223,-0.000845
Empidonax hammondii,CA-AB,580,-0.000855
Gavia pacifica,CA-AB,536,-0.000878
Calidris canutus,CA-AB,493,-0.000883
Peucaea cassinii,CA-AB,1,-0.000884
Setophaga castanea,CA-AB,1941,-0.000889
Parulidae sp.,CA-AB,1043,-0.000930
Stercorarius parasiticus,CA-AB,105,-0.000932
Nycticorax nycticorax,CA-AB,6469,-0.000934
Pluvialis fulva,CA-AB,18,-0.000962
Calidris maritima,CA-AB,30,-0.000964
Larus hyperboreus,CA-AB,622,-0.000969
Empidonax difficilis,CA-AB,1123,-0.001004
Regulus satrapa,CA-AB,14407,-0.001011
Pheucticus ludovicianus,CA-AB,12138,-0.001017
Oreoscoptes montanus,CA-AB,53,-0.001018
Calidris fuscicollis,CA-AB,564,-0.001020
Phalacrocoracidae sp.,CA-AB,2,-0.001040
Passerina amoena,CA-AB,1394,-0.001065
Empidonax wrightii,CA-AB,6,-0.001072
Charadrius nivosus,CA-AB,3,-0.001084
Haemorhous purpureus,CA-AB,11357,-0.001089
Arenaria melanocephala,CA-AB,1,-0.001159
Calypte costae,CA-AB,15,-0.001209
Catharus minimus,CA-AB,319,-0.001224
Buteo platypterus,CA-AB,3167,-0.001229
Larus glaucoides,CA-AB,821,-0.001229
Empidonax occidentalis,CA-AB,2,-0.001233
Troglodytes pacificus,CA-AB,2104,-0.001235
Dryocopus pileatus,CA-AB,23426,-0.001237
Rissa tridactyla,CA-AB,121,-0.001246
Lophodytes cucullatus,CA-AB,13537,-0.001250
Vermivora chrysoptera,CA-AB,1,-0.001279
Coccyzus erythropthalmus,CA-AB,231,-0.001297
Charadrius melodus,CA-AB,275,-0.001349
Numenius phaeopus,CA-AB,455,-0.001361
Larus fuscus,CA-AB,589,-0.001383
Leiothlypis luciae,CA-AB,1,-0.001387
Sitta carolinensis,CA-AB,63773,-0.001453
Aeronautes saxatalis,CA-AB,1,-0.001454
Ammodramus savannarum,CA-AB,768,-0.001472
Pluvialis squatarola,CA-AB,4412,-0.001479
Junco hyemalis,CA-AB,63920,-0.001489
Chondestes grammacus,CA-AB,2313,-0.001492
Chaetura vauxi,CA-AB,61,-0.001502
Geothlypis formosa,CA-AB,12,-0.001505
Antigone canadensis,CA-AB,8071,-0.001519
Troglodytes hiemalis,CA-AB,3230,-0.001549
Sayornis saya,CA-AB,3224,-0.001557
Certhia americana,CA-AB,9542,-0.001573
Falco peregrinus,CA-AB,3429,-0.001575
Pipilo chlorurus,CA-AB,42,-0.001602
Sphyrapicus ruber,CA-AB,4,-0.001623
Catharus guttatus,CA-AB,10667,-0.001631
Limnodromus griseus,CA-AB,1494,-0.001641
Helmitheros vermivorum,CA-AB,1,-0.001661
Setophaga magnolia,CA-AB,5861,-0.001718
Larus brachyrhynchus,CA-AB,703,-0.001759
Patagioenas fasciata,CA-AB,19,-0.001763
Icterus galbula,CA-AB,15514,-0.001786
Larus occidentalis,CA-AB,1,-0.001790
Catherpes mexicanus,CA-AB,1,-0.001812
Empidonax traillii,CA-AB,2004,-0.001817
Amphispiza bilineata,CA-AB,2,-0.001825
Melanitta perspicillata,CA-AB,2147,-0.001848
Dolichonyx oryzivorus,CA-AB,1825,-0.001848
Vireo solitarius,CA-AB,4624,-0.001849
Rallus limicola,CA-AB,606,-0.001850
Stelgidopteryx serripennis,CA-AB,10522,-0.001852
Pandion haliaetus,CA-AB,23023,-0.001872
Setophaga nigrescens,CA-AB,5,-0.001873
Vireo olivaceus,CA-AB,22045,-0.001903
Megascops asio,CA-AB,26,-0.001929
Catharus fuscescens,CA-AB,3648,-0.001951
Myiarchus cinerascens,CA-AB,76,-0.001960
Sitta pygmaea,CA-AB,2,-0.001964
Anas platyrhynchos (Domestic type),CA-AB,2,-0.002010
Haemorhous mexicanus,CA-AB,69315,-0.002030
Melanitta americana,CA-AB,168,-0.002047
Charadrius semipalmatus,CA-AB,3620,-0.002051
Colinus virginianus,CA-AB,2,-0.002080
Caracara plancus,CA-AB,17,-0.002090
Calidris mauri,CA-AB,385,-0.002115
Gavia stellata,CA-AB,86,-0.002138
Protonotaria citrea,CA-AB,25,-0.002138
Vermivora cyanoptera,CA-AB,4,-0.002189
Lanius ludovicianus,CA-AB,3099,-0.002190
Clangula hyemalis,CA-AB,1065,-0.002194
Sternula antillarum,CA-AB,36,-0.002215
Sialia mexicana,CA-AB,74,-0.002243
Streptopelia decaocto,CA-AB,12724,-0.002260
Branta bernicla,CA-AB,34,-0.002280
Icterus bullockii,CA-AB,161,-0.002282
Setophaga fusca,CA-AB,1003,-0.002286
Setophaga ruticilla,CA-AB,12326,-0.002303
Progne subis,CA-AB,5354,-0.002324
Spiza americana,CA-AB,16,-0.002343
Pheucticus melanocephalus,CA-AB,1450,-0.002357
Icteria virens,CA-AB,550,-0.002363
Plegadis falcinellus,CA-AB,1,-0.002374
Sturnus vulgaris,CA-AB,86227,-0.002377
Tyrannus forficatus,CA-AB,10,-0.002427
Calidris minutilla,CA-AB,6008,-0.002438
Calidris alba,CA-AB,1925,-0.002444
Callipepla californica,CA-AB,1,-0.002466
Setophaga citrina,CA-AB,90,-0.002519
Zonotrichia atricapilla,CA-AB,396,-0.002541
Passerella iliaca,CA-AB,2698,-0.002546
Falco sparverius,CA-AB,16117,-0.002565
Toxostoma curvirostre,CA-AB,7,-0.002567
Podilymbus podiceps,CA-AB,14526,-0.002568
Strix varia,CA-AB,1275,-0.002577
Arenaria interpres,CA-AB,413,-0.002629
Hirundo rustica,CA-AB,33950,-0.002654
Accipiter cooperii,CA-AB,10592,-0.002680
Somateria mollissima,CA-AB,27,-0.002682
Archilochus alexandri,CA-AB,91,-0.002733
Hydroprogne caspia,CA-AB,1702,-0.002831
Calidris alpina,CA-AB,455,-0.002834
Nannopterum auritum,CA-AB,33988,-0.003007
Vireo flavifrons,CA-AB,2,-0.003012
Setophaga caerulescens,CA-AB,109,-0.003053
Passerina caerulea,CA-AB,2,-0.003081
Cyanocitta stelleri,CA-AB,2580,-0.003112
Poecile rufescens,CA-AB,48,-0.003159
Larus glaucescens,CA-AB,99,-0.003239
Melospiza georgiana,CA-AB,6007,-0.003298
Bubulcus ibis,CA-AB,41,-0.003312
Icterus spurius,CA-AB,1,-0.003312
Piranga rubra,CA-AB,9,-0.003324
Mergus serrator,CA-AB,3205,-0.003334
Mniotilta varia,CA-AB,5845,-0.003364
Coccyzus americanus,CA-AB,1,-0.003376
Leiothlypis ruficapilla,CA-AB,874,-0.003408
Setophaga pensylvanica,CA-AB,896,-0.003415
Melanerpes erythrocephalus,CA-AB,66,-0.003448
Setophaga virens,CA-AB,1526,-0.003589
Setophaga palmarum,CA-AB,3436,-0.003591
Cygnus olor,CA-AB,13,-0.003760
Egretta caerulea,CA-AB,8,-0.003821
Piranga olivacea,CA-AB,10,-0.003858
Aix sponsa,CA-AB,10869,-0.003871
Megaceryle alcyon,CA-AB,16885,-0.003873
Cyanocitta cristata,CA-AB,91499,-0.003973
Pipilo maculatus,CA-AB,4178,-0.004060
Calypte anna,CA-AB,274,-0.004146
Geothlypis trichas,CA-AB,20843,-0.004174
Hylocichla mustelina,CA-AB,7,-0.004198
Meleagris gallopavo,CA-AB,722,-0.004216
Spinus psaltria,CA-AB,6,-0.004221
Toxostoma rufum,CA-AB,4241,-0.004306
Vireo griseus,CA-AB,1,-0.004359
Quiscalus mexicanus,CA-AB,99,-0.004416
Zenaida asiatica,CA-AB,16,-0.004444
Sturnella magna,CA-AB,1,-0.004451
Archilochus colubris,CA-AB,6309,-0.004566
Butorides virescens,CA-AB,30,-0.004721
Setophaga americana,CA-AB,135,-0.004726
Setophaga pinus,CA-AB,11,-0.004738
Anas rubripes,CA-AB,57,-0.004811
Larus argentatus,CA-AB,13243,-0.004933
Dumetella carolinensis,CA-AB,21787,-0.004953
Larus marinus,CA-AB,6,-0.004961
Spizella pusilla,CA-AB,12,-0.004961
Egretta thula,CA-AB,119,-0.004969
Myiarchus crinitus,CA-AB,574,-0.005198
Contopus virens,CA-AB,15,-0.005320
Passerina cyanea,CA-AB,33,-0.005596
Ardea herodias,CA-AB,32551,-0.005665
Coragyps atratus,CA-AB,1,-0.005723
Quiscalus quiscula,CA-AB,29719,-0.005809
Sayornis phoebe,CA-AB,8736,-0.005974
Polioptila caerulea,CA-AB,24,-0.006415
Melospiza melodia,CA-AB,56202,-0.006446
Pipilo erythrophthalmus,CA-AB,6,-0.006585
Ardea alba,CA-AB,642,-0.007115
Spinus tristis,CA-AB,45539,-0.007413
Sialia sialis,CA-AB,185,-0.007701
Mimus polyglottos,CA-AB,260,-0.008980
Cathartes aura,CA-AB,5474,-0.009952
Melanerpes carolinus,CA-AB,102,-0.010805
Zenaida macroura,CA-AB,23504,-0.011837
Cardinalis cardinalis,CA-AB,123,-0.014412
Larus glaucescens,CA-BC,358285,0.085427
Poecile rufescens,CA-BC,246942,0.059309
Pipilo maculatus,CA-BC,402805,0.055851
Troglodytes pacificus,CA-BC,142805,0.044459
Calypte anna,CA-BC,254106,0.042770
Larus brachyrhynchus,CA-BC,107219,0.036694
Selasphorus rufus,CA-BC,135732,0.036580
Ixoreus naevius,CA-BC,106635,0.036425
Zonotrichia atricapilla,CA-BC,132880,0.035659
Haematopus bachmani,CA-BC,56989,0.034560
Urile pelagicus,CA-BC,81974,0.032736
Cyanocitta stelleri,CA-BC,187308,0.031998
Tachycineta thalassina,CA-BC,149755,0.029671
Corvus corax,CA-BC,373270,0.028220
Spinus pinus,CA-BC,239827,0.027878
Empidonax difficilis,CA-BC,68588,0.027603
Haliaeetus leucocephalus,CA-BC,352974,0.026262
Bucephala islandica,CA-BC,60898,0.024709
Callipepla californica,CA-BC,83533,0.023990
Psaltriparus minimus,CA-BC,105050,0.023006
Loxia curvirostra,CA-BC,68355,0.022274
Mareca americana,CA-BC,185170,0.022161
Sitta canadensis,CA-BC,264305,0.021748
Histrionicus histrionicus,CA-BC,50414,0.020974
Colaptes auratus,CA-BC,476541,0.020391
Passerella iliaca,CA-BC,114542,0.020338
Arenaria melanocephala,CA-BC,30903,0.020202
Thryomanes bewickii,CA-BC,131604,0.019449
Podiceps grisegena,CA-BC,65316,0.019269
Empidonax hammondii,CA-BC,37178,0.019256
Zonotrichia leucophrys,CA-BC,216196,0.018787
Larus californicus,CA-BC,76893,0.018363
Brachyramphus marmoratus,CA-BC,25580,0.018153
Sphyrapicus ruber,CA-BC,40827,0.018130
Melanitta perspicillata,CA-BC,77800,0.017446
Leiothlypis celata,CA-BC,123505,0.017326
Cepphus columba,CA-BC,38429,0.017236
Junco hyemalis,CA-BC,418987,0.016485
Cerorhinca monocerata,CA-BC,25802,0.016309
Bucephala albeola,CA-BC,194659,0.016236
Setophaga townsendi,CA-BC,46198,0.015993
Regulus satrapa,CA-BC,148062,0.015847
Piranga ludoviciana,CA-BC,73242,0.015755
Gavia pacifica,CA-BC,29608,0.015037
Cypseloides niger,CA-BC,10387,0.014625
Vireo cassinii,CA-BC,27236,0.014444
Euphagus cyanocephalus,CA-BC,81220,0.014161
Mergus merganser,CA-BC,143927,0.014135
Patagioenas fasciata,CA-BC,36164,0.013895
Catharus ustulatus,CA-BC,103369,0.013662
Poecile gambeli,CA-BC,67733,0.013433
Melospiza melodia,CA-BC,525552,0.012973
Geothlypis tolmiei,CA-BC,34162,0.012674
Uria aalge,CA-BC,27180,0.012662
Anas crecca,CA-BC,135375,0.012533
Cistothorus palustris,CA-BC,84152,0.012276
Selasphorus calliope,CA-BC,20939,0.012226
Urile penicillatus,CA-BC,21814,0.012096
Podiceps auritus,CA-BC,71577,0.012002
Dendragapus fuliginosus,CA-BC,9739,0.011599
Cygnus buccinator,CA-BC,50272,0.011362
Haemorhous purpureus,CA-BC,104024,0.011058
Certhia americana,CA-BC,102429,0.011033
Mareca penelope,CA-BC,19067,0.010904
Gavia immer,CA-BC,109178,0.010891
Acridotheres cristatellus,CA-BC,2271,0.010719
Anas platyrhynchos,CA-BC,446363,0.010652
Empidonax traillii,CA-BC,51767,0.010464
Anas acuta,CA-BC,84097,0.009932
Nucifraga columbiana,CA-BC,22579,0.009853
Pheucticus melanocephalus,CA-BC,54219,0.009701
Sphyrapicus nuchalis,CA-BC,21460,0.009689
Cardellina pusilla,CA-BC,70051,0.009618
Setophaga nigrescens,CA-BC,28825,0.009576
Cinclus mexicanus,CA-BC,17991,0.009361
Corvus brachyrhynchos,CA-BC,580751,0.008959
Empidonax oberholseri,CA-BC,18510,0.008815
Calidris virgata,CA-BC,8251,0.008750
Chaetura vauxi,CA-BC,20765,0.008438
Lophodytes cucullatus,CA-BC,103242,0.008435
Vireo huttoni,CA-BC,22396,0.008246
Contopus sordidulus,CA-BC,45883,0.008207
Pica hudsonia,CA-BC,86246,0.008165
Bucephala clangula,CA-BC,96130,0.008158
Phalacrocoracidae sp.,CA-BC,12257,0.008003
Aechmophorus occidentalis,CA-BC,35223,0.007845
Streptopelia decaocto,CA-BC,113492,0.007702
Glaucidium gnoma,CA-BC,8923,0.007658
Calidris mauri,CA-BC,32721,0.007590
Synthliboramphus antiquus,CA-BC,5002,0.007576
Coccothraustes vespertinus,CA-BC,37162,0.007528
Turdus migratorius,CA-BC,574043,0.007165
Falco columbarius,CA-BC,51627,0.007029
Melospiza lincolnii,CA-BC,57846,0.006830
Larus glaucoides,CA-BC,21774,0.006604
