Bird,State,Count,Score
Zosterops,US-HI,82840,0.366206
Geopelia,US-HI,78346,0.359125
Acridotheres,US-HI,89440,0.346358
Paroaria,US-HI,56710,0.320702
Himatione,US-HI,35689,0.272716
Chlorodrepanis,US-HI,34136,0.268502
Estrilda,US-HI,25798,0.242786
Sicalis,US-HI,23701,0.228012
Pycnonotus,US-HI,33210,0.227991
Padda,US-HI,20197,0.223422
Crithagra,US-HI,19880,0.222049
Copsychus,US-HI,18329,0.215981
Leiothrix,US-HI,17965,0.214470
Chasiempis,US-HI,17400,0.212084
Drepanis,US-HI,17194,0.211202
Ortygornis,US-HI,16235,0.207002
Pternistis,US-HI,12575,0.189296
Phaethon,US-HI,18688,0.188092
Gallus,US-HI,23926,0.187675
Auriparus,US-AZ,386191,0.186737
Lonchura,US-HI,27459,0.178071
Anhinga,US-FL,553383,0.173434
Eudocimus,US-FL,748541,0.173407
Euodice,US-HI,9657,0.172587
Aethia,US-AK,31286,0.170547
Lophura,US-HI,8704,0.166423
Melanoptila,MX-ROO,7434,0.163465
Gygis,US-HI,8096,0.162245
Alauda,US-HI,11496,0.161409
Egretta,US-FL,1584817,0.159356
Garrulax,US-HI,7663,0.159167
Horornis,US-HI,7438,0.157515
Eumomota,MX-YUC,10474,0.156620
Phainopepla,US-AZ,200508,0.155220
Loxops,US-HI,6901,0.153437
Melozone,US-AZ,388898,0.152096
Thraupis,MX-VER,23419,0.146159
Psittacula,US-HI,7725,0.144156
Aramus,US-FL,184399,0.143766
Phaeoptila,MX-OAX,5903,0.141714
Francolinus,US-HI,5267,0.139591
Cynanthus,US-AZ,169527,0.138295
Mycteria,US-FL,284639,0.137302
Penelopina,MX-CHP,2859,0.132267
Psarocolius,MX-VER,11295,0.130892
Cassiculus,MX-NAY,14557,0.130511
Fratercula,US-AK,48084,0.128974
Campylorhynchus,US-AZ,200611,0.128158
Psilorhinus,MX-VER,20858,0.127474
Diglossa,MX-DIF,5831,0.126168
Caracara,US-TX,249608,0.124983
Cantorchilus,MX-CHP,2490,0.123732
Doricha,MX-YUC,3645,0.121018
Cyclarhis,MX-YUC,9274,0.120382
Phoenicopterus,MX-YUC,6151,0.120037
Rissa,US-AK,60795,0.118859
Amandava,US-HI,3185,0.117057
Rupornis,MX-VER,16733,0.115917
Sula,US-HI,22649,0.114201
Coereba,MX-ROO,5172,0.113119
Anous,US-HI,7888,0.112194
Aspatha,MX-CHP,1767,0.111791
Saucerottia,MX-DIF,13512,0.111662
Ramphocelus,MX-CHP,3192,0.110219
Motacilla,US-AK,11750,0.110146
Xenospiza,MX-DIF,1255,0.110125
Gallinula,US-FL,389658,0.110104
Chamaea,US-CA,57649,0.109794
Aphelocoma,US-OR,374161,0.108974
Pyrocephalus,US-AZ,194003,0.108162
Hemignathus,US-HI,2508,0.107665
Amphispiza,US-AZ,137441,0.107221
Atticora,MX-CHP,1549,0.106711
Zimmerius,MX-CHP,1516,0.105954
Eugenes,US-AZ,59354,0.105678
Elanoides,US-FL,111055,0.104067
Bulweria,US-HI,2282,0.103927
Pharomachrus,MX-CHP,1420,0.103508
Laterallus,MX-VER,5532,0.103195
Dendrocygna,US-TX,286302,0.102622
Paroreomyza,US-HI,2097,0.101128
Stilpnia,MX-CHP,1532,0.099299
Cyanocorax,US-TX,150450,0.098992
Porphyrio,US-FL,107853,0.098870
Polysticta,US-AK,7277,0.098750
Ptiliogonys,MX-DIF,8935,0.098223
Magumma,US-HI,1914,0.097947
Callipepla,US-AZ,296630,0.096646
Loxioides,US-HI,1839,0.096586
Myioborus,US-AZ,73445,0.096114
Dives,MX-VER,18820,0.095861
Pica,US-CO,387306,0.095266
Phaethornis,MX-CHP,4249,0.095063
Abeillia,MX-CHP,1239,0.094138
Pitangus,US-TX,187667,0.093955
Aratinga,US-FL,47057,0.093392
Phylloscopus,US-AK,6210,0.093314
Chiroxiphia,MX-CHP,1147,0.093111
Pica,CA-AB,255731,0.092679
Lagopus,US-AK,20473,0.092321
Calypte,US-AZ,393373,0.091511
Chlorospingus,MX-VER,5774,0.091186
Pampa,MX-VER,6699,0.090077
Peucaea,US-AZ,103715,0.089589
Myiozetetes,MX-VER,26189,0.089547
Arremonops,US-TX,82550,0.089460
Cercomacroides,MX-CHP,1275,0.088784
Oreophasis,MX-CHP,906,0.088485
Galbula,MX-CHP,1284,0.087659
Euphonia,MX-VER,14613,0.087575
Bubulcus,US-FL,314435,0.087347
Anabacerthia,MX-CHP,1735,0.087166
Aramides,MX-VER,4825,0.086726
Thalasseus,US-FL,312301,0.086473
Aulacorhynchus,MX-CHP,2863,0.085785
Brachyramphus,US-AK,32064,0.085769
Henicorhina,MX-CHP,5522,0.085534
Stercorarius,US-AK,52502,0.084959
Geranoaetus,US-TX,54492,0.084874
Agapornis,US-AZ,23299,0.084668
Megarynchus,MX-VER,10933,0.084145
Synallaxis,MX-VER,3130,0.084061
Thryophilus,MX-NAY,8364,0.083757
Pyrilia,MX-CHP,1135,0.083436
Microrhopias,MX-CHP,797,0.083314
Chlorophanes,MX-CHP,869,0.082912
Tiaris,MX-ROO,4980,0.082512
Calocitta,MX-NAY,8276,0.082065
Hydropsalis,MX-VER,1182,0.081169
Dives,MX-ROO,13206,0.081115
Tinamus,MX-CHP,1027,0.080882
Cyanerpes,MX-CHP,3862,0.080630
Dives,MX-YUC,13310,0.080520
Sarcoramphus,MX-CHP,1488,0.080426
Saltator,MX-YUC,15235,0.080211
Glyphorynchus,MX-CHP,920,0.080041
Glaucestrilda,US-HI,1066,0.079804
Poecilostreptus,MX-CHP,644,0.078521
Pterocles,US-HI,1002,0.078093
Parabuteo,US-TX,80483,0.078047
Luscinia,US-AK,3311,0.077358
Caryothraustes,MX-CHP,1525,0.076536
Cerorhinca,US-WA,56517,0.076444
Tachybaptus,US-TX,65119,0.076427
Cyclarhis,MX-ROO,5796,0.076257
Geococcyx,US-AZ,113984,0.076218
Oriturus,MX-DIF,2236,0.076117
Streptoprocne,MX-CHP,4433,0.076032
Somateria,US-ME,127240,0.076016
Elaenia,MX-ROO,2906,0.075847
Pachysylvia,MX-CHP,3145,0.075764
Sclerurus,MX-CHP,875,0.075756
Pseudastur,MX-CHP,1210,0.075616
Cairina,US-FL,97540,0.074950
Formicarius,MX-CHP,1618,0.074357
Anthracothorax,MX-ROO,2764,0.074318
Cassiculus,MX-JAL,7581,0.074111
Saltator,MX-VER,16748,0.074068
Pteroglossus,MX-CHP,3158,0.073863
Volatinia,MX-VER,8519,0.073780
Uria,US-AK,45365,0.073743
Taraba,MX-CHP,664,0.073504
Rhytipterna,MX-CHP,604,0.073341
Calypte,US-WA,331274,0.072866
Platalea,US-FL,151970,0.072719
Henicorhina,MX-VER,5586,0.072613
Ortalis,US-TX,88258,0.072574
Myiozetetes,MX-YUC,17857,0.072518
Leptotila,US-TX,83884,0.071779
Campylopterus,MX-CHP,1432,0.071600
Tolmomyias,MX-CHP,3959,0.071087
Campephilus,MX-NAY,4341,0.071055
Zentrygon,MX-CHP,1432,0.070836
Ramphastos,MX-CHP,4449,0.070797
Thraupis,MX-CHP,9549,0.070704
Dactylortyx,MX-CHP,1722,0.070551
Schiffornis,MX-CHP,912,0.070258
Clibanornis,MX-CHP,938,0.070110
Trogon,MX-CHP,15105,0.070058
Habia,MX-CHP,5589,0.070018
Lipaugus,MX-CHP,557,0.069673
Rostrhamus,US-FL,32354,0.069438
Piaya,MX-VER,10382,0.069187
Hylomanes,MX-CHP,837,0.068962
Melanotis,MX-JAL,6917,0.068601
Urile,US-WA,128798,0.068489
Lepidocolaptes,MX-CHP,3973,0.068468
Calcarius,US-AK,48011,0.067983
Pelecanus,US-FL,493180,0.067931
Ptiliogonys,MX-OAX,6948,0.067580
Malacoptila,MX-CHP,494,0.067448
Catherpes,US-AZ,88455,0.067390
Phaeochroa,MX-CHP,413,0.066897
Thamnophilus,MX-CHP,3555,0.066391
Coragyps,US-FL,538801,0.065744
Habia,MX-ROO,5178,0.065703
Pionus,MX-CHP,2393,0.065490
Ixoreus,CA-BC,106635,0.065476
Pandion,US-FL,678520,0.065365
Cyanolyca,MX-CHP,1462,0.065351
Saucerottia,MX-OAX,8936,0.065267
Manacus,MX-CHP,795,0.065206
Euphonia,MX-CHP,9124,0.065022
Elanus,US-CA,40693,0.064818
Todirostrum,MX-VER,2848,0.064633
Xenotriccus,MX-OAX,1090,0.064389
Plegadis,US-FL,233374,0.064356
Rhodinocichla,MX-NAY,1118,0.064187
Eupsittula,MX-ROO,8897,0.064175
Columbina,US-TX,271810,0.063938
Oriturus,MX-MEX,1344,0.063858
Lampornis,US-AZ,24588,0.063550
Aimophila,US-AZ,58055,0.063538
Amblycercus,MX-ROO,3156,0.063421
Mimus,US-TX,1153435,0.063273
Rhodothraupis,MX-NLE,1461,0.063119
Tapera,MX-CHP,655,0.063080
Platalea,US-TX,146455,0.062967
Melozone,US-CA,129054,0.062936
Cyrtonyx,US-AZ,13850,0.062866
Bolborhynchus,MX-CHP,473,0.062776
Tityra,MX-NAY,7929,0.062750
Sporophila,MX-VER,13344,0.062680
Basileuterus,MX-VER,12078,0.062573
Morococcyx,MX-OAX,1718,0.062570
Histrionicus,US-AK,43598,0.062561
Selasphorus,US-CO,210475,0.062522
Uropsila,MX-YUC,2763,0.062438
Spindalis,MX-ROO,1317,0.062163
Momotus,MX-CHP,6924,0.062060
Herpetotheres,MX-VER,4774,0.061930
Fregata,US-FL,81006,0.061740
Myiozetetes,MX-ROO,14919,0.061423
Ceratopipra,MX-CHP,1001,0.061078
Pheugopedius,MX-NAY,9182,0.061018
Cotinga,MX-CHP,361,0.060872
Chlorospingus,MX-CHP,3242,0.060851
Celeus,MX-CHP,862,0.060843
Calypte,US-OR,261771,0.060737
Acanthis,CA-QC,175887,0.060669
Ramphocaenus,MX-CHP,1758,0.060640
Cyanoloxia,MX-CHP,839,0.060548
Thryomanes,US-WA,258496,0.060469
Florisuga,MX-CHP,369,0.060425
Egretta,US-TX,810944,0.060094
Basileuterus,MX-OAX,9485,0.060094
Amazilia,US-TX,73779,0.060000
Fulmarus,US-AK,14787,0.059690
Vireolanius,MX-CHP,1809,0.059549
Leptopogon,MX-CHP,571,0.059516
Microcerculus,MX-CHP,295,0.059484
Chlorestes,MX-ROO,3062,0.059477
Basileuterus,MX-CHP,9628,0.059458
Calypte,CA-BC,254360,0.059262
Streptoprocne,MX-VER,4117,0.059217
Nyctidromus,US-TX,31129,0.059204
Crax,MX-CAM,601,0.059198
Jacana,MX-VER,7696,0.059174
Oenanthe,US-AK,5543,0.059118
Urile,CA-BC,103788,0.059019
Somateria,US-MA,147688,0.058995
Tiaris,MX-YUC,3617,0.058946
Leucophaeus,US-FL,438642,0.058849
Coragyps,US-TX,548178,0.058578
Pica,US-MT,151463,0.058521
Calocitta,MX-OAX,5450,0.058377
Myiobius,MX-CHP,608,0.058218
Mionectes,MX-CHP,1095,0.058037
Palmeria,US-HI,429,0.058032
Chlorophonia,MX-CHP,3503,0.057894
Psilorhinus,MX-ROO,7859,0.057689
Alopochen,US-FL,31981,0.057558
Crotophaga,MX-YUC,12721,0.057550
Eumomota,MX-ROO,3802,0.057521
Chamaea,US-OR,38911,0.057469
Thryophilus,MX-JAL,5256,0.057419
Onychorhynchus,MX-CHP,1031,0.057338
Dysithamnus,MX-CHP,273,0.057196
Leucolia,US-AZ,23458,0.057089
Chloroceryle,US-TX,42946,0.057003
Ramphastos,MX-VER,4263,0.056884
Coccothraustes,CA-QC,137735,0.056701
Odontophorus,MX-CHP,458,0.056677
Psarocolius,MX-CHP,4115,0.056564
Myiodynastes,US-AZ,20562,0.056510
Cochlearius,MX-NAY,2000,0.056492
Pterorhinus,US-HI,393,0.056279
Crypturellus,MX-CHP,2991,0.056267
Lamprolaima,MX-CHP,874,0.056011
Antigone,US-WI,231517,0.055795
Cyanolyca,MX-OAX,1217,0.055766
Dendrocincla,MX-ROO,1665,0.055689
Xiphorhynchus,MX-CHP,5083,0.055490
Phaeoptila,MX-MOR,1285,0.054599
Ornithion,MX-CHP,595,0.054594
Ixoreus,US-WA,98229,0.054376
Psaltriparus,US-CA,112390,0.054369
Micrathene,US-AZ,13070,0.054323
Amazilia,MX-YUC,15566,0.054211
Lanius,US-TX,290602,0.054206
Melanotis,MX-OAX,5527,0.054188
Peucedramus,US-AZ,17080,0.053677
Ramphocaenus,MX-ROO,1533,0.053551
Eucometis,MX-ROO,1006,0.053393
Saltator,MX-ROO,10019,0.053378
Tetraogallus,US-NV,672,0.053304
Dives,MX-CHP,8821,0.053302
Aphelocoma,US-CA,153459,0.053271
Columbina,US-FL,213682,0.053255
Arremon,MX-CHP,2859,0.053034
Psaltriparus,US-OR,141123,0.052722
Elanus,US-TX,58756,0.052469
Calypte,US-CA,176961,0.052325
Saltator,MX-CHP,9941,0.052256
Cepphus,US-WA,92260,0.052224
Phoebastria,US-HI,6944,0.051713
Pterodroma,US-HI,4509,0.051658
Xenops,MX-CHP,748,0.051567
Micrastur,MX-NAY,3191,0.051413
Eupsittula,MX-NAY,7619,0.051292
Pinicola,CA-QC,75093,0.051223
Forpus,MX-NAY,325,0.051097
Terenotriccus,MX-CHP,240,0.050747
Oncostoma,MX-CHP,1758,0.050733
Tityra,MX-VER,7251,0.050692
Aerodramus,US-HI,291,0.050661
Himantopus,US-TX,184863,0.050602
Salpinctes,US-AZ,67839,0.050424
Dromococcyx,MX-YUC,854,0.050422
Amphispizopsis,US-AZ,5685,0.050384
Basilinna,MX-DIF,4721,0.050372
Pachysylvia,MX-ROO,2058,0.050149
Philortyx,MX-MOR,355,0.050101
Atlapetes,MX-DIF,2265,0.050016
Pteroglossus,MX-ROO,2101,0.049708
Chlorestes,MX-CHP,2593,0.049668
Attila,MX-NAY,2922,0.049614
Cyanocorax,MX-YUC,18304,0.049429
Dendrocygna,US-FL,140556,0.049185
Trogon,MX-NAY,11228,0.049148
Heliothryx,MX-CHP,280,0.049097
Saltator,MX-NAY,9845,0.048984
Xiphorhynchus,MX-NAY,4737,0.048955
Nyctanassa,US-TX,120717,0.048889
Tityra,MX-ROO,5787,0.048879
Platyrinchus,MX-CHP,1026,0.048865
Acanthis,US-AK,69532,0.048861
Urile,US-AK,49988,0.048835
Rynchops,US-FL,94124,0.048791
Streptopelia,US-CO,292668,0.048735
Cepphus,US-ME,58921,0.048717
Megarynchus,MX-CHP,5316,0.048562
Eupherusa,MX-NAY,1153,0.048464
Ixoreus,US-OR,82130,0.048437
Oreomystis,US-HI,254,0.048306
Tolmomyias,MX-ROO,2659,0.048284
Oreortyx,US-CA,8665,0.048256
Chondrohierax,MX-VER,2276,0.048213
Polioptila,US-FL,533018,0.048146
Spizaetus,MX-CHP,1080,0.048084
Myiozetetes,MX-NAY,12527,0.048064
Oncostoma,MX-ROO,1635,0.047792
Myadestes,US-CO,73348,0.047784
Aphelocoma,US-AZ,192911,0.047753
Pavo,US-FL,12545,0.047689
Ardea,US-FL,1419010,0.047660
Grallaria,MX-CHP,215,0.047615
Pica,US-ID,118106,0.047612
Thectocercus,US-FL,6770,0.047528
Psaltriparus,US-WA,139869,0.047347
Thryomanes,US-AZ,205279,0.047199
Sittasomus,MX-CHP,2429,0.047079
Ramphastos,MX-ROO,2920,0.046979
Lophornis,MX-CHP,336,0.046868
Amazona,MX-CHP,8695,0.046865
Bubulcus,US-TX,207878,0.046662
Synthliboramphus,US-AK,6852,0.046456
Pica,US-UT,129642,0.046399
Geococcyx,US-TX,99375,0.046360
Ixoreus,US-AK,44517,0.046262
Geococcyx,US-NM,46838,0.046235
Tityra,MX-CHP,5540,0.046156
Eupsittula,MX-YUC,6512,0.046133
Nyctibius,MX-NAY,1271,0.046047
Bubulcus,US-HI,48950,0.046019
Pseudonestor,US-HI,221,0.046009
Pampa,MX-ROO,2844,0.045978
Pheugopedius,MX-VER,7843,0.045974
Tyrannus,US-TX,713151,0.045941
Stercorarius,CA-NU,8505,0.045865
Jacana,MX-NAY,5280,0.045756
Mimus,US-FL,833895,0.045747
Pardirallus,MX-NAY,784,0.045727
Basilinna,MX-BCS,4183,0.045640
Crotophaga,MX-VER,12047,0.045589
Crotophaga,MX-NAY,10642,0.045564
Chondestes,US-TX,149889,0.045491
Oreothlypis,MX-CHP,3024,0.045405
Pachyramphus,MX-YUC,5706,0.045381
Piaya,MX-CHP,5732,0.045375
Penelope,MX-CHP,1202,0.045347
Heliornis,MX-TAM,223,0.045257
Camptostoma,US-AZ,21951,0.045217
Thamnophilus,MX-ROO,2394,0.045211
Tigrisoma,MX-NAY,2627,0.045187
Sporophila,MX-CHP,8084,0.045144
Notharchus,MX-CHP,391,0.045070
Ramphastos,MX-CAM,1740,0.044796
Plectrophenax,CA-QC,86997,0.044754
Fregata,MX-NAY,15661,0.044683
Philortyx,MX-COL,318,0.044565
Aeronautes,US-AZ,44972,0.044445
Pionus,MX-VER,1936,0.044405
Elaenia,MX-VER,2053,0.044300
Calothorax,US-AZ,9576,0.044283
Amblycercus,MX-CHP,2229,0.044130
Thryomanes,US-OR,183400,0.044096
Cyanocorax,MX-ROO,16069,0.043985
Buteogallus,MX-VER,7434,0.043981
Lagopus,CA-NU,2948,0.043874
Pluvialis,US-HI,55064,0.043817
Habia,MX-VER,4176,0.043744
Fringilla,US-AK,2344,0.043724
Euphonia,MX-ROO,6064,0.043638
Psilorhinus,MX-CHP,5997,0.043331
Cuculus,US-RI,672,0.043276
Arenaria,US-FL,156831,0.043161
Myiozetetes,MX-CHP,10612,0.042930
Calocitta,MX-CHP,4111,0.042829
Calamospiza,US-CO,28847,0.042815
Amaurospiza,MX-CHP,216,0.042786
Phalaropus,US-AK,51656,0.042606
Momotus,MX-VER,5689,0.042604
Arremon,MX-VER,2738,0.042559
Piaya,MX-NAY,5676,0.042534
Sporophila,MX-NAY,8033,0.042452
Aechmophorus,US-CO,92411,0.042260
Rupornis,MX-YUC,5161,0.042206
Rhynchocyclus,MX-ROO,916,0.042176
Selasphorus,CA-BC,156703,0.042133
Automolus,MX-VER,681,0.042108
Harpagus,MX-CHP,366,0.041948
Toxostoma,US-AZ,342049,0.041834
Chlorophonia,MX-VER,3004,0.041563
Panyptila,MX-CHP,400,0.041560
Lophostrix,MX-CHP,124,0.041537
Trogon,MX-ROO,8887,0.041534
Eupherusa,MX-OAX,911,0.041407
Perdix,CA-AB,12219,0.041267
Amazona,MX-VER,9157,0.041246
Fregata,MX-ROO,13511,0.041213
Oreothlypis,MX-OAX,2674,0.041157
Pheugopedius,MX-CHP,5883,0.041108
Urile,US-OR,76024,0.040959
Rhodinocichla,MX-JAL,653,0.040913
Cassiculus,MX-COL,2398,0.040863
Eupsittula,MX-JAL,5523,0.040580
Uropsila,MX-ROO,1770,0.040522
Automolus,MX-CHP,550,0.040476
Histrionicus,CA-BC,50414,0.040421
Sittasomus,MX-VER,2481,0.040304
Gymnorhinus,US-NM,13673,0.040292
Nucifraga,US-MT,24361,0.040285
Burhinus,MX-VER,889,0.040184
Larosterna,US-HI,150,0.040174
Hylorchilus,MX-CHP,531,0.040172
Megarynchus,MX-YUC,4409,0.040123
Chlorestes,MX-VER,2498,0.040089
Euptilotis,MX-CHH,297,0.039882
Henicorhina,MX-OAX,2518,0.039846
Leucosticte,US-AK,13209,0.039841
Xiphocolaptes,MX-OAX,299,0.039795
Cypseloides,CA-BC,10387,0.039776
Psilorhinus,MX-CAM,3386,0.039754
Dendrocolaptes,MX-ROO,606,0.039725
Patagioenas,US-WA,67343,0.039703
Thryomanes,US-TX,256161,0.039693
Aechmophorus,US-CA,70336,0.039671
Todirostrum,MX-CHP,1469,0.039601
Xenotriccus,MX-CHP,688,0.039571
Myiopsitta,US-FL,40626,0.039540
Phaethornis,MX-VER,2110,0.039463
Gymnogyps,US-AZ,5524,0.039444
Onychoprion,US-AK,7066,0.039375
Tunchiornis,MX-CHP,399,0.039331
Piaya,MX-ROO,4905,0.039287
Thryothorus,US-VA,597727,0.039118
Micrastur,MX-CHP,2303,0.039084
Leucosticte,US-CO,21537,0.039069
Thamnophilus,MX-YUC,2097,0.038968
Amazona,MX-ROO,7144,0.038931
Arremon,MX-DIF,1815,0.038914
Bonasa,CA-QC,88931,0.038853
Brachyramphus,CA-BC,25604,0.038837
Pheugopedius,MX-ROO,5477,0.038756
Buteogallus,MX-NAY,5799,0.038730
Pionus,MX-TAM,789,0.038716
Colibri,MX-DIF,1182,0.038538
Somateria,CA-QC,112938,0.038527
Sporophila,MX-JAL,6664,0.038498
Oreortyx,US-OR,8746,0.038487
Peucedramus,MX-DIF,3349,0.038452
Tigrisoma,MX-VER,2505,0.038093
Dendrocincla,MX-CHP,1153,0.037999
Aimophila,US-TX,49494,0.037997
Numenius,US-CA,56560,0.037971
Cyanoliseus,US-HI,129,0.037917
Poecilotriccus,MX-CHP,343,0.037852
Claravis,MX-CHP,930,0.037789
Antigone,US-MI,176499,0.037552
Larus,CA-QC,1334355,0.037519
Dendrocincla,MX-CAM,702,0.037491
Saucerottia,MX-VER,6322,0.037489
Calcarius,CA-NU,7884,0.037457
Psaltriparus,CA-BC,105050,0.037393
Vireolanius,MX-OAX,1109,0.037368
Cyanocompsa,MX-NAY,2684,0.037352
Ictinia,US-TX,79094,0.037206
Euphagus,US-OR,157785,0.037193
Saucerottia,MX-CHP,5246,0.037154
Oncostoma,MX-CAM,794,0.037085
Jabiru,MX-CAM,165,0.037078
Pitangus,MX-VER,21371,0.037073
Cygnus,US-MI,236621,0.037039
Ortalis,MX-ROO,10633,0.037002
Euphonia,MX-YUC,5212,0.036866
Amblycercus,MX-YUC,1865,0.036803
Basilinna,MX-CHP,4004,0.036776
Thryothorus,US-NC,484010,0.036748
Melanitta,US-MA,193084,0.036725
Antigone,US-FL,224017,0.036692
Rupornis,MX-CAM,2756,0.036680
Volatinia,MX-YUC,3581,0.036678
Megarynchus,MX-ROO,3960,0.036557
Herpetotheres,MX-NAY,2503,0.036518
Patagioenas,US-OR,57823,0.036504
Parabuteo,US-AZ,30784,0.036482
Selasphorus,US-NM,90816,0.036446
Heliomaster,MX-JAL,1691,0.036379
Ardenna,US-HI,14370,0.036296
Cepphus,US-AK,34513,0.036279
Rhodothraupis,MX-TAM,682,0.036263
Calonectris,US-MA,16342,0.036249
Platyrinchus,MX-ROO,752,0.036244
Dendrortyx,MX-OAX,800,0.036170
Emberiza,US-AK,715,0.036107
Lanius,US-FL,194668,0.036083
Pelecanus,US-TX,351491,0.036048
Leucolia,MX-GUA,2377,0.036044
Pterodroma,US-NC,7392,0.036021
Tolmomyias,MX-YUC,2015,0.035967
Amazilia,MX-VER,12402,0.035921
Pyrocephalus,US-TX,101777,0.035790
Melozone,US-NM,66915,0.035720
Coereba,MX-CHP,1661,0.035683
Tolmomyias,MX-CAM,1224,0.035529
Cerorhinca,CA-BC,25802,0.035446
Atlapetes,MX-OAX,1815,0.035438
Amblycercus,MX-VER,2134,0.035381
Lamprolaima,MX-OAX,539,0.035375
Ciccaba,MX-CHP,1400,0.035310
Somateria,CA-NS,44525,0.035309
Eucometis,MX-YUC,676,0.035288
Gelochelidon,US-TX,33317,0.035275
Eupsittula,MX-CAM,3061,0.035266
Burhinus,MX-OAX,639,0.035254
Rupornis,MX-ROO,4252,0.035239
Clangula,CA-ON,115319,0.035237
Fratercula,US-ME,17505,0.035213
Brotogeris,US-FL,6942,0.035182
Pachysylvia,MX-CAM,902,0.035115
Synallaxis,MX-CHP,1101,0.035068
Pheugopedius,MX-JAL,4850,0.035061
Thryophilus,MX-COL,1839,0.035046
Pitangus,MX-NAY,17827,0.035039
Myiopagis,MX-JAL,1846,0.035032
Attila,MX-ROO,1934,0.035026
Cyclarhis,MX-CHP,2705,0.034945
Procellariidae,US-HI,1891,0.034939
Calliope,US-AK,331,0.034926
Nyctanassa,US-FL,84118,0.034909
Butorides,US-FL,257684,0.034885
Laterallus,MX-ROO,1558,0.034877
Uria,US-WA,42624,0.034806
Cyanerpes,MX-ROO,1650,0.034756
Sittasomus,MX-ROO,1773,0.034749
Rupornis,MX-TAB,2140,0.034745
Crypturellus,MX-YUC,1855,0.034720
Leucolia,MX-JAL,4356,0.034696
Myiozetetes,MX-OAX,8385,0.034693
Selasphorus,US-AZ,143774,0.034594
Campylopterus,MX-VER,826,0.034591
Rissa,CA-QC,38074,0.034563
Myiopagis,MX-OAX,1837,0.034507
Pachyramphus,MX-NAY,4585,0.034501
Lepidocolaptes,MX-OAX,1959,0.034489
Chlorestes,MX-CAM,1111,0.034455
Euplectes,US-CA,1315,0.034434
Myiopagis,MX-CHP,1880,0.034426
Myiozetetes,MX-JAL,8232,0.034407
Campephilus,MX-CHP,1995,0.034302
Eupsittula,MX-TAB,2438,0.034274
Lophornis,MX-GRO,117,0.034213
Chlorophonia,MX-OAX,2023,0.034178
Geranospiza,MX-NAY,867,0.034138
Eudocimus,US-TX,221128,0.034137
Colibri,MX-OAX,1181,0.034093
Dromococcyx,MX-CHP,577,0.034089
Platyrinchus,MX-CAM,442,0.034055
Oreothlypis,MX-DIF,1962,0.034052
Onychorhynchus,MX-ROO,605,0.034027
Chondestes,US-AZ,85518,0.033988
Ara,US-FL,2611,0.033956
Ceratopipra,MX-CAM,344,0.033929
Aulacorhynchus,MX-OAX,1107,0.033893
Tilmatura,MX-CHP,391,0.033825
Sturnella,US-CO,241188,0.033816
Calocitta,MX-SON,2659,0.033749
Thryothorus,US-MD,543555,0.033740
Rhynchocyclus,MX-CAM,458,0.033690
Patagioenas,US-CA,41532,0.033656
Nyctibius,MX-TAB,445,0.033559
Trogon,MX-OAX,7103,0.033506
Diglossa,MX-CHP,1800,0.033469
Sporophila,MX-OAX,5862,0.033457
Loxia,CA-BC,77065,0.033453
Calocitta,MX-SIN,2065,0.033426
Xiphorhynchus,MX-ROO,3034,0.033416
Formicarius,MX-ROO,718,0.033337
Cygnus,CA-ON,290792,0.033298
Mitrephanes,MX-OAX,2250,0.033289
Amazilia,MX-ROO,9474,0.033250
Cassiculus,MX-OAX,3454,0.033219
Jacana,MX-YUC,3651,0.033216
Volatinia,MX-NAY,3419,0.033200
Fregata,MX-BCS,9297,0.033143
Melanoptila,MX-YUC,1538,0.033109
Agamia,MX-CHP,119,0.033085
Basilinna,MX-OAX,3515,0.033084
Muscicapa,US-AK,281,0.033045
Psittacara,US-TX,15912,0.033045
Callipepla,US-NV,49041,0.032981
Claravis,MX-CAM,501,0.032970
Coturnix,US-HI,107,0.032943
Leucophaeus,US-TX,330159,0.032942
Lanio,MX-CHP,264,0.032901
Nucifraga,US-WY,14068,0.032817
Basileuterus,MX-NLE,3648,0.032789
Dendrocolaptes,MX-CHP,507,0.032780
Cynanthus,MX-DIF,11230,0.032755
Grus,US-TX,12379,0.032752
Urile,US-CA,48189,0.032725
Haliaeetus,CA-BC,352974,0.032715
Pachyramphus,MX-ROO,4065,0.032709
Euphagus,US-CA,106640,0.032638
Calonectris,US-NC,12415,0.032603
Busarellus,MX-VER,506,0.032505
Dives,MX-TAB,2719,0.032500
Phalaenoptilus,US-AZ,15628,0.032478
Quiscalus,US-FL,1009671,0.032433
Brachyramphus,US-WA,23672,0.032350
Busarellus,MX-TAB,214,0.032308
Histrionicus,US-WA,45475,0.032293
Pitangus,MX-ROO,15335,0.032235
Buteogallus,US-AZ,15168,0.032232
Eupsittula,MX-OAX,4442,0.032218
Momotus,MX-JAL,3484,0.032171
Xiphocolaptes,MX-CHP,248,0.032166
Campylorhynchus,MX-VER,19524,0.032122
Oceanites,US-MA,17049,0.032096
Centrocercus,US-WY,2281,0.032077
Alectoris,US-UT,7064,0.032075
Mitrephanes,MX-CHP,2222,0.032033
Gracula,US-FL,2142,0.032004
Crotophaga,MX-JAL,6841,0.031895
Uropsila,MX-CAM,871,0.031886
Perdix,CA-SK,5881,0.031830
